datetime,season,temp,humidity,windspeed,weather
2011-11-06 15:00:00,4,19.68,51,12.998,1
2011-11-06 16:00:00,4,18.86,55,15.0013,1
2011-11-06 17:00:00,4,18.04,62,11.0014,1
2011-11-06 18:00:00,4,17.22,71,7.0015,1
2011-11-06 19:00:00,4,15.58,76,12.998,1
2011-11-06 20:00:00,4,14.76,81,7.0015,1
2011-11-06 21:00:00,4,14.76,81,6.0032,1
2011-11-06 22:00:00,4,14.76,87,0,1
2011-11-06 23:00:00,4,13.94,87,6.0032,1
2011-11-07 00:00:00,4,13.94,87,0,1
2011-11-07 01:00:00,4,13.94,87,0,1
2011-11-07 02:00:00,4,13.12,93,0,1
2011-11-07 03:00:00,4,13.12,93,0,1
2011-11-07 04:00:00,4,13.12,93,0,1
2011-11-07 05:00:00,4,12.3,93,0,1
2011-11-07 06:00:00,4,11.48,93,0,2
2011-11-07 07:00:00,4,11.48,93,0,2
2011-11-07 08:00:00,4,12.3,100,6.0032,2
2011-11-07 09:00:00,4,13.94,100,8.9981,2
2011-11-07 10:00:00,4,14.76,93,8.9981,1
2011-11-07 11:00:00,4,17.22,77,7.0015,1
2011-11-07 12:00:00,4,18.86,67,0,1
2011-11-07 13:00:00,4,22.14,49,6.0032,1
2011-11-07 14:00:00,4,22.96,37,11.0014,1
2011-11-07 15:00:00,4,22.96,37,7.0015,1
2011-11-07 16:00:00,4,21.32,45,0,1
2011-11-07 17:00:00,4,20.5,45,11.0014,1
2011-11-07 18:00:00,4,18.86,59,7.0015,1
2011-11-07 19:00:00,4,18.86,59,0,1
2011-11-07 20:00:00,4,16.4,71,0,1
2011-11-07 21:00:00,4,15.58,82,7.0015,1
2011-11-07 22:00:00,4,14.76,81,6.0032,1
2011-11-07 23:00:00,4,14.76,87,6.0032,1
2011-11-08 00:00:00,4,13.94,87,6.0032,1
2011-11-08 01:00:00,4,13.12,93,7.0015,1
2011-11-08 02:00:00,4,13.12,87,0,1
2011-11-08 03:00:00,4,13.12,87,0,1
2011-11-08 04:00:00,4,12.3,87,0,1
2011-11-08 05:00:00,4,12.3,87,6.0032,1
2011-11-08 06:00:00,4,12.3,87,0,1
2011-11-08 07:00:00,4,12.3,87,7.0015,1
2011-11-08 08:00:00,4,13.12,93,7.0015,1
2011-11-08 09:00:00,4,14.76,87,0,1
2011-11-08 10:00:00,4,17.22,71,6.0032,1
2011-11-08 11:00:00,4,18.86,63,8.9981,1
2011-11-08 12:00:00,4,21.32,52,8.9981,1
2011-11-08 13:00:00,4,22.14,49,11.0014,1
2011-11-08 14:00:00,4,22.96,46,7.0015,1
2011-11-08 15:00:00,4,23.78,46,7.0015,1
2011-11-08 16:00:00,4,22.96,46,8.9981,1
2011-11-08 17:00:00,4,21.32,43,11.0014,1
2011-11-08 18:00:00,4,19.68,55,8.9981,1
2011-11-08 19:00:00,4,18.86,59,0,1
2011-11-08 20:00:00,4,16.4,76,0,1
2011-11-08 21:00:00,4,16.4,76,0,1
2011-11-08 22:00:00,4,14.76,87,0,1
2011-11-08 23:00:00,4,14.76,81,0,1
2011-11-09 00:00:00,4,14.76,87,0,1
2011-11-09 01:00:00,4,13.94,87,0,1
2011-11-09 02:00:00,4,13.12,93,0,1
2011-11-09 03:00:00,4,13.12,93,0,1
2011-11-09 04:00:00,4,13.12,87,0,1
2011-11-09 05:00:00,4,12.3,87,0,1
2011-11-09 06:00:00,4,12.3,87,0,1
2011-11-09 07:00:00,4,12.3,87,0,1
2011-11-09 08:00:00,4,13.12,93,0,1
2011-11-09 09:00:00,4,13.94,93,0,1
2011-11-09 10:00:00,4,16.4,76,7.0015,1
2011-11-09 11:00:00,4,18.86,67,11.0014,1
2011-11-09 12:00:00,4,20.5,51,11.0014,1
2011-11-09 13:00:00,4,20.5,51,11.0014,1
2011-11-09 14:00:00,4,21.32,48,11.0014,1
2011-11-09 15:00:00,4,21.32,45,15.0013,1
2011-11-09 16:00:00,4,21.32,48,12.998,1
2011-11-09 17:00:00,4,18.86,63,7.0015,1
2011-11-09 18:00:00,4,18.04,67,7.0015,1
2011-11-09 19:00:00,4,18.04,72,7.0015,1
2011-11-09 20:00:00,4,18.04,77,0,1
2011-11-09 21:00:00,4,16.4,87,0,1
2011-11-09 22:00:00,4,16.4,87,0,1
2011-11-09 23:00:00,4,15.58,87,0,1
2011-11-10 00:00:00,4,16.4,87,0,1
2011-11-10 01:00:00,4,16.4,87,0,2
2011-11-10 02:00:00,4,15.58,94,0,2
2011-11-10 03:00:00,4,15.58,94,6.0032,1
2011-11-10 04:00:00,4,15.58,94,6.0032,1
2011-11-10 05:00:00,4,14.76,100,8.9981,2
2011-11-10 06:00:00,4,14.76,100,8.9981,2
2011-11-10 07:00:00,4,15.58,94,11.0014,2
2011-11-10 08:00:00,4,16.4,94,6.0032,2
2011-11-10 09:00:00,4,17.22,94,7.0015,2
2011-11-10 10:00:00,4,18.04,88,15.0013,2
2011-11-10 11:00:00,4,18.86,67,26.0027,2
2011-11-10 12:00:00,4,17.22,67,23.9994,2
2011-11-10 13:00:00,4,14.76,81,23.9994,3
2011-11-10 14:00:00,4,14.76,87,19.0012,3
2011-11-10 15:00:00,4,14.76,81,19.9995,3
2011-11-10 16:00:00,4,14.76,81,15.0013,3
2011-11-10 17:00:00,4,14.76,81,15.0013,3
2011-11-10 18:00:00,4,14.76,81,11.0014,2
2011-11-10 19:00:00,4,14.76,71,15.0013,2
2011-11-10 20:00:00,4,14.76,62,19.0012,2
2011-11-10 21:00:00,4,14.76,57,16.9979,1
2011-11-10 22:00:00,4,14.76,53,19.0012,1
2011-11-10 23:00:00,4,13.94,57,11.0014,2
2011-11-11 00:00:00,4,13.94,53,16.9979,1
2011-11-11 01:00:00,4,13.12,57,22.0028,1
2011-11-11 02:00:00,4,13.12,57,19.0012,1
2011-11-11 03:00:00,4,12.3,61,12.998,1
2011-11-11 04:00:00,4,12.3,61,12.998,1
2011-11-11 05:00:00,4,12.3,49,16.9979,1
2011-11-11 06:00:00,4,11.48,45,22.0028,1
2011-11-11 07:00:00,4,11.48,45,16.9979,1
2011-11-11 08:00:00,4,12.3,42,23.9994,1
2011-11-11 09:00:00,4,13.12,45,30.0026,1
2011-11-11 10:00:00,4,13.12,42,36.9974,1
2011-11-11 11:00:00,4,13.94,42,32.9975,1
2011-11-11 12:00:00,4,13.94,42,31.0009,1
2011-11-11 13:00:00,4,15.58,37,36.9974,1
2011-11-11 14:00:00,4,15.58,37,31.0009,1
2011-11-11 15:00:00,4,14.76,37,27.9993,1
2011-11-11 16:00:00,4,14.76,34,22.0028,1
2011-11-11 17:00:00,4,13.94,39,22.0028,1
2011-11-11 18:00:00,4,13.94,39,16.9979,1
2011-11-11 19:00:00,4,13.12,39,11.0014,1
2011-11-11 20:00:00,4,13.12,39,12.998,1
2011-11-11 21:00:00,4,12.3,45,11.0014,1
2011-11-11 22:00:00,4,13.12,39,12.998,1
2011-11-11 23:00:00,4,12.3,45,6.0032,1
2011-11-12 00:00:00,4,9.84,60,8.9981,1
2011-11-12 01:00:00,4,9.84,60,8.9981,1
2011-11-12 02:00:00,4,9.84,65,6.0032,1
2011-11-12 03:00:00,4,9.84,70,8.9981,1
2011-11-12 04:00:00,4,8.2,80,8.9981,1
2011-11-12 05:00:00,4,9.02,75,6.0032,1
2011-11-12 06:00:00,4,9.02,75,11.0014,1
2011-11-12 07:00:00,4,9.02,75,12.998,1
2011-11-12 08:00:00,4,10.66,70,12.998,1
2011-11-12 09:00:00,4,12.3,61,11.0014,1
2011-11-12 10:00:00,4,13.94,61,19.0012,1
2011-11-12 11:00:00,4,15.58,54,19.0012,1
2011-11-12 12:00:00,4,18.04,44,19.0012,1
2011-11-12 13:00:00,4,19.68,36,19.0012,1
2011-11-12 14:00:00,4,20.5,36,19.9995,1
2011-11-12 15:00:00,4,21.32,29,19.0012,1
2011-11-12 16:00:00,4,21.32,32,16.9979,1
2011-11-12 17:00:00,4,20.5,34,16.9979,1
2011-11-12 18:00:00,4,17.22,58,12.998,1
2011-11-12 19:00:00,4,17.22,50,16.9979,1
2011-11-12 20:00:00,4,17.22,50,19.0012,1
2011-11-12 21:00:00,4,17.22,47,19.0012,1
2011-11-12 22:00:00,4,17.22,47,16.9979,1
2011-11-12 23:00:00,4,16.4,58,11.0014,1
2011-11-13 00:00:00,4,16.4,58,12.998,2
2011-11-13 01:00:00,4,14.76,66,12.998,2
2011-11-13 02:00:00,4,14.76,57,7.0015,1
2011-11-13 03:00:00,4,14.76,62,8.9981,2
2011-11-13 04:00:00,4,14.76,62,8.9981,2
2011-11-13 05:00:00,4,13.94,61,11.0014,1
2011-11-13 06:00:00,4,13.94,66,8.9981,1
2011-11-13 07:00:00,4,13.94,66,15.0013,1
2011-11-13 08:00:00,4,13.94,66,6.0032,1
2011-11-13 09:00:00,4,16.4,54,19.0012,1
2011-11-13 10:00:00,4,18.04,44,22.0028,1
2011-11-13 11:00:00,4,18.86,40,27.9993,1
2011-11-13 12:00:00,4,21.32,29,27.9993,2
2011-11-13 13:00:00,4,21.32,29,27.9993,2
2011-11-13 14:00:00,4,22.14,28,32.9975,2
2011-11-13 15:00:00,4,20.5,42,22.0028,2
2011-11-13 16:00:00,4,22.14,28,26.0027,2
2011-11-13 17:00:00,4,21.32,27,22.0028,1
2011-11-13 18:00:00,4,21.32,27,22.0028,1
2011-11-13 19:00:00,4,20.5,29,23.9994,1
2011-11-13 20:00:00,4,20.5,31,23.9994,1
2011-11-13 21:00:00,4,19.68,36,16.9979,1
2011-11-13 22:00:00,4,19.68,41,26.0027,1
2011-11-13 23:00:00,4,18.86,51,19.9995,1
2011-11-14 00:00:00,4,18.86,59,19.0012,1
2011-11-14 01:00:00,4,18.86,63,19.9995,1
2011-11-14 02:00:00,4,18.86,63,23.9994,1
2011-11-14 03:00:00,4,18.04,67,19.0012,1
2011-11-14 04:00:00,4,18.04,67,15.0013,1
2011-11-14 05:00:00,4,18.04,67,16.9979,2
2011-11-14 06:00:00,4,18.04,72,15.0013,2
2011-11-14 07:00:00,4,18.04,72,16.9979,1
2011-11-14 08:00:00,4,18.86,67,12.998,2
2011-11-14 09:00:00,4,19.68,67,22.0028,2
2011-11-14 10:00:00,4,20.5,63,19.0012,2
2011-11-14 11:00:00,4,22.14,60,19.0012,2
2011-11-14 12:00:00,4,22.96,56,19.9995,1
2011-11-14 13:00:00,4,24.6,49,26.0027,1
2011-11-14 14:00:00,4,25.42,46,30.0026,1
2011-11-14 15:00:00,4,26.24,44,22.0028,1
2011-11-14 16:00:00,4,25.42,46,27.9993,1
2011-11-14 17:00:00,4,25.42,46,16.9979,1
2011-11-14 18:00:00,4,22.96,56,19.0012,1
2011-11-14 19:00:00,4,24.6,53,19.9995,1
2011-11-14 20:00:00,4,24.6,53,23.9994,1
2011-11-14 21:00:00,4,24.6,53,23.9994,1
2011-11-14 22:00:00,4,23.78,56,23.9994,1
2011-11-14 23:00:00,4,22.96,64,19.9995,1
2011-11-15 00:00:00,4,22.96,64,23.9994,1
2011-11-15 01:00:00,4,22.96,60,19.9995,1
2011-11-15 02:00:00,4,22.96,64,16.9979,1
2011-11-15 03:00:00,4,22.14,68,22.0028,2
2011-11-15 04:00:00,4,22.96,64,19.9995,1
2011-11-15 05:00:00,4,22.14,68,19.0012,1
2011-11-15 06:00:00,4,22.96,64,6.0032,2
2011-11-15 07:00:00,4,22.14,68,11.0014,2
2011-11-15 08:00:00,4,22.14,68,7.0015,2
2011-11-15 09:00:00,4,22.96,64,6.0032,2
2011-11-15 10:00:00,4,22.96,64,19.0012,2
2011-11-15 11:00:00,4,22.96,64,12.998,2
2011-11-15 12:00:00,4,22.14,68,0,2
2011-11-15 13:00:00,4,22.14,60,15.0013,3
2011-11-15 14:00:00,4,22.14,60,19.0012,2
2011-11-15 15:00:00,4,22.14,60,8.9981,2
2011-11-15 16:00:00,4,21.32,68,8.9981,2
2011-11-15 17:00:00,4,20.5,72,12.998,2
2011-11-15 18:00:00,4,20.5,72,19.0012,2
2011-11-15 19:00:00,4,20.5,72,23.9994,2
2011-11-15 20:00:00,4,19.68,82,8.9981,2
2011-11-15 21:00:00,4,20.5,77,6.0032,2
2011-11-15 22:00:00,4,18.86,88,7.0015,2
2011-11-15 23:00:00,4,18.86,94,7.0015,2
2011-11-16 00:00:00,4,18.86,94,0,2
2011-11-16 01:00:00,4,18.86,94,6.0032,3
2011-11-16 02:00:00,4,18.86,94,7.0015,2
2011-11-16 03:00:00,4,18.86,94,7.0015,2
2011-11-16 04:00:00,4,18.04,100,15.0013,2
2011-11-16 05:00:00,4,18.86,94,7.0015,3
2011-11-16 06:00:00,4,18.86,94,6.0032,2
2011-11-16 07:00:00,4,18.86,94,0,3
2011-11-16 08:00:00,4,18.86,94,0,3
2011-11-16 09:00:00,4,18.86,94,0,3
2011-11-16 10:00:00,4,18.86,94,0,3
2011-11-16 11:00:00,4,18.86,94,6.0032,3
2011-11-16 12:00:00,4,18.86,100,0,3
2011-11-16 13:00:00,4,18.86,94,8.9981,3
2011-11-16 14:00:00,4,18.86,100,8.9981,2
2011-11-16 15:00:00,4,19.68,94,7.0015,3
2011-11-16 16:00:00,4,19.68,94,7.0015,3
2011-11-16 17:00:00,4,19.68,88,12.998,2
2011-11-16 18:00:00,4,18.86,88,26.0027,3
2011-11-16 19:00:00,4,18.86,88,26.0027,3
2011-11-16 20:00:00,4,18.04,88,26.0027,3
2011-11-16 21:00:00,4,18.04,88,19.0012,3
2011-11-16 22:00:00,4,17.22,88,15.0013,3
2011-11-16 23:00:00,4,17.22,88,8.9981,3
2011-11-17 00:00:00,4,17.22,88,16.9979,2
2011-11-17 01:00:00,4,17.22,82,11.0014,2
2011-11-17 02:00:00,4,17.22,82,15.0013,2
2011-11-17 03:00:00,4,17.22,77,22.0028,2
2011-11-17 04:00:00,4,16.4,62,27.9993,2
2011-11-17 05:00:00,4,13.94,71,22.0028,3
2011-11-17 06:00:00,4,14.76,57,15.0013,3
2011-11-17 07:00:00,4,13.94,61,19.0012,3
2011-11-17 08:00:00,4,13.94,61,19.9995,3
2011-11-17 09:00:00,4,13.94,61,22.0028,2
2011-11-17 10:00:00,4,13.94,61,22.0028,2
2011-11-17 11:00:00,4,13.12,66,22.0028,3
2011-11-17 12:00:00,4,13.94,53,19.9995,2
2011-11-17 13:00:00,4,13.94,49,30.0026,2
2011-11-17 14:00:00,4,13.94,49,26.0027,2
2011-11-17 15:00:00,4,13.94,49,30.0026,2
2011-11-17 16:00:00,4,13.12,39,27.9993,1
2011-11-17 17:00:00,4,13.12,42,26.0027,1
2011-11-17 18:00:00,4,13.12,39,12.998,1
2011-11-17 19:00:00,4,12.3,45,15.0013,1
2011-11-17 20:00:00,4,12.3,42,19.0012,1
2011-11-17 21:00:00,4,12.3,42,16.9979,1
2011-11-17 22:00:00,4,10.66,52,16.9979,1
2011-11-17 23:00:00,4,10.66,52,15.0013,1
2011-11-18 00:00:00,4,10.66,48,11.0014,1
2011-11-18 01:00:00,4,10.66,44,22.0028,1
2011-11-18 02:00:00,4,9.84,44,15.0013,1
2011-11-18 03:00:00,4,9.84,41,19.0012,1
2011-11-18 04:00:00,4,9.02,44,11.0014,1
2011-11-18 05:00:00,4,9.02,44,8.9981,1
2011-11-18 06:00:00,4,9.02,44,6.0032,1
2011-11-18 07:00:00,4,9.02,44,11.0014,1
2011-11-18 08:00:00,4,9.02,44,12.998,1
2011-11-18 09:00:00,4,10.66,41,12.998,1
2011-11-18 10:00:00,4,10.66,41,19.0012,1
2011-11-18 11:00:00,4,12.3,36,8.9981,1
2011-11-18 12:00:00,4,13.12,33,0,1
2011-11-18 13:00:00,4,13.94,31,15.0013,1
2011-11-18 14:00:00,4,13.94,31,8.9981,1
2011-11-18 15:00:00,4,13.94,29,8.9981,1
2011-11-18 16:00:00,4,13.94,29,8.9981,1
2011-11-18 17:00:00,4,13.12,31,8.9981,1
2011-11-18 18:00:00,4,12.3,36,11.0014,1
2011-11-18 19:00:00,4,11.48,41,11.0014,1
2011-11-18 20:00:00,4,11.48,48,12.998,1
2011-11-18 21:00:00,4,11.48,48,11.0014,1
2011-11-18 22:00:00,4,10.66,52,7.0015,1
2011-11-18 23:00:00,4,10.66,60,8.9981,1
2011-11-19 00:00:00,4,10.66,56,12.998,1
2011-11-19 01:00:00,4,10.66,52,19.9995,1
2011-11-19 02:00:00,4,9.84,56,11.0014,1
2011-11-19 03:00:00,4,10.66,48,16.9979,1
2011-11-19 04:00:00,4,10.66,48,22.0028,1
2011-11-19 05:00:00,4,9.84,56,16.9979,1
2011-11-19 06:00:00,4,9.84,60,22.0028,1
2011-11-19 07:00:00,4,9.84,60,16.9979,1
2011-11-19 08:00:00,4,10.66,56,16.9979,1
2011-11-19 09:00:00,4,11.48,52,19.9995,1
2011-11-19 10:00:00,4,13.12,45,16.9979,1
2011-11-19 11:00:00,4,14.76,40,0,1
2011-11-19 12:00:00,4,16.4,35,19.0012,1
2011-11-19 13:00:00,4,17.22,30,19.0012,1
2011-11-19 14:00:00,4,17.22,32,19.9995,1
2011-11-19 15:00:00,4,17.22,41,12.998,1
2011-11-19 16:00:00,4,17.22,38,19.9995,1
2011-11-19 17:00:00,4,16.4,40,12.998,1
2011-11-19 18:00:00,4,15.58,46,8.9981,1
2011-11-19 19:00:00,4,13.94,71,8.9981,2
2011-11-19 20:00:00,4,14.76,57,7.0015,2
2011-11-19 21:00:00,4,14.76,62,12.998,2
2011-11-19 22:00:00,4,15.58,62,11.0014,2
2011-11-19 23:00:00,4,15.58,62,15.0013,1
2011-12-01 00:00:00,4,11.48,52,22.0028,1
2011-12-01 01:00:00,4,10.66,60,19.0012,1
2011-12-01 02:00:00,4,10.66,56,19.9995,1
2011-12-01 03:00:00,4,10.66,56,16.9979,1
2011-12-01 04:00:00,4,10.66,56,19.0012,1
2011-12-01 05:00:00,4,10.66,56,16.9979,1
2011-12-01 06:00:00,4,9.84,65,19.0012,1
2011-12-01 07:00:00,4,9.84,65,23.9994,1
2011-12-01 08:00:00,4,10.66,60,22.0028,1
2011-12-01 09:00:00,4,12.3,52,22.0028,1
2011-12-01 10:00:00,4,13.12,53,19.9995,1
2011-12-01 11:00:00,4,13.94,49,16.9979,1
2011-12-01 12:00:00,4,14.76,46,15.0013,1
2011-12-01 13:00:00,4,16.4,40,15.0013,1
2011-12-01 14:00:00,4,16.4,40,15.0013,1
2011-12-01 15:00:00,4,16.4,40,15.0013,1
2011-12-01 16:00:00,4,16.4,40,12.998,1
2011-12-01 17:00:00,4,14.76,46,8.9981,1
2011-12-01 18:00:00,4,14.76,43,7.0015,1
2011-12-01 19:00:00,4,13.94,46,7.0015,1
2011-12-01 20:00:00,4,13.94,46,7.0015,1
2011-12-01 21:00:00,4,12.3,61,7.0015,1
2011-12-01 22:00:00,4,12.3,61,0,1
2011-12-01 23:00:00,4,10.66,70,6.0032,1
2011-12-02 00:00:00,4,10.66,70,6.0032,1
2011-12-02 01:00:00,4,9.84,75,0,1
2011-12-02 02:00:00,4,9.84,75,0,1
2011-12-02 03:00:00,4,9.02,80,0,1
2011-12-02 04:00:00,4,9.02,80,0,1
2011-12-02 05:00:00,4,9.02,80,6.0032,1
2011-12-02 06:00:00,4,9.02,80,0,1
2011-12-02 07:00:00,4,9.02,87,6.0032,1
2011-12-02 08:00:00,4,9.84,87,0,1
2011-12-02 09:00:00,4,11.48,81,0,1
2011-12-02 10:00:00,4,12.3,75,15.0013,1
2011-12-02 11:00:00,4,13.94,66,11.0014,1
2011-12-02 12:00:00,4,14.76,57,8.9981,1
2011-12-02 13:00:00,4,16.4,47,8.9981,1
2011-12-02 14:00:00,4,17.22,44,7.0015,1
2011-12-02 15:00:00,4,17.22,41,6.0032,1
2011-12-02 16:00:00,4,17.22,41,6.0032,1
2011-12-02 17:00:00,4,17.22,38,0,1
2011-12-02 18:00:00,4,16.4,50,0,1
2011-12-02 19:00:00,4,13.94,53,16.9979,1
2011-12-02 20:00:00,4,15.58,40,19.0012,1
2011-12-02 21:00:00,4,13.94,49,12.998,1
2011-12-02 22:00:00,4,13.12,53,12.998,1
2011-12-02 23:00:00,4,13.12,53,19.0012,1
2011-12-03 00:00:00,4,12.3,56,16.9979,1
2011-12-03 01:00:00,4,10.66,65,12.998,1
2011-12-03 02:00:00,4,10.66,65,11.0014,1
2011-12-03 03:00:00,4,9.84,70,8.9981,1
2011-12-03 04:00:00,4,9.02,75,8.9981,1
2011-12-03 05:00:00,4,9.84,70,6.0032,1
2011-12-03 06:00:00,4,9.84,65,7.0015,1
2011-12-03 07:00:00,4,9.02,75,6.0032,1
2011-12-03 08:00:00,4,9.84,75,6.0032,1
2011-12-03 09:00:00,4,10.66,70,7.0015,1
2011-12-03 10:00:00,4,13.12,61,8.9981,1
2011-12-03 11:00:00,4,13.12,57,6.0032,1
2011-12-03 12:00:00,4,14.76,50,0,1
2011-12-03 13:00:00,4,14.76,50,6.0032,1
2011-12-03 14:00:00,4,14.76,46,0,1
2011-12-03 15:00:00,4,15.58,46,0,1
2011-12-03 16:00:00,4,15.58,46,0,1
2011-12-03 17:00:00,4,14.76,62,0,1
2011-12-03 18:00:00,4,13.94,53,8.9981,1
2011-12-03 19:00:00,4,12.3,61,6.0032,1
2011-12-03 20:00:00,4,12.3,61,6.0032,1
2011-12-03 21:00:00,4,12.3,61,6.0032,2
2011-12-03 22:00:00,4,13.12,61,6.0032,2
2011-12-03 23:00:00,4,12.3,70,8.9981,1
2011-12-04 00:00:00,4,12.3,70,7.0015,1
2011-12-04 01:00:00,4,12.3,75,6.0032,1
2011-12-04 02:00:00,4,10.66,81,0,1
2011-12-04 03:00:00,4,11.48,75,0,1
2011-12-04 04:00:00,4,10.66,87,0,1
2011-12-04 05:00:00,4,10.66,81,0,1
2011-12-04 06:00:00,4,9.84,93,0,1
2011-12-04 07:00:00,4,10.66,87,0,1
2011-12-04 08:00:00,4,10.66,87,0,1
2011-12-04 09:00:00,4,12.3,81,0,1
2011-12-04 10:00:00,4,13.12,81,8.9981,1
2011-12-04 11:00:00,4,13.94,81,11.0014,1
2011-12-04 12:00:00,4,14.76,81,11.0014,1
2011-12-04 13:00:00,4,16.4,66,15.0013,1
2011-12-04 14:00:00,4,17.22,62,8.9981,1
2011-12-04 15:00:00,4,17.22,62,12.998,1
2011-12-04 16:00:00,4,17.22,58,15.0013,1
2011-12-04 17:00:00,4,15.58,76,8.9981,1
2011-12-04 18:00:00,4,15.58,71,0,1
2011-12-04 19:00:00,4,15.58,76,0,1
2011-12-04 20:00:00,4,14.76,76,8.9981,1
2011-12-04 21:00:00,4,14.76,81,7.0015,1
2011-12-04 22:00:00,4,13.94,87,7.0015,1
2011-12-04 23:00:00,4,13.94,87,7.0015,1
2011-12-05 00:00:00,4,13.12,87,6.0032,1
2011-12-05 01:00:00,4,13.12,87,0,1
2011-12-05 02:00:00,4,13.12,87,0,1
2011-12-05 03:00:00,4,13.12,87,0,1
2011-12-05 04:00:00,4,12.3,87,7.0015,1
2011-12-05 05:00:00,4,12.3,87,7.0015,1
2011-12-05 06:00:00,4,12.3,93,6.0032,1
2011-12-05 07:00:00,4,13.12,90,0,1
2011-12-05 08:00:00,4,13.12,93,0,1
2011-12-05 09:00:00,4,14.76,87,6.0032,2
2011-12-05 10:00:00,4,14.76,87,6.0032,2
2011-12-05 11:00:00,4,14.76,87,6.0032,2
2011-12-05 12:00:00,4,16.4,76,7.0015,2
2011-12-05 13:00:00,4,17.22,71,6.0032,2
2011-12-05 14:00:00,4,18.86,67,0,2
2011-12-05 15:00:00,4,18.86,72,6.0032,2
2011-12-05 16:00:00,4,20.5,63,6.0032,1
2011-12-05 17:00:00,4,17.22,77,0,1
2011-12-05 18:00:00,4,18.04,77,0,1
2011-12-05 19:00:00,4,18.86,77,0,2
2011-12-05 20:00:00,4,18.86,82,7.0015,2
2011-12-05 21:00:00,4,18.04,88,6.0032,2
2011-12-05 22:00:00,4,18.04,88,8.9981,2
2011-12-05 23:00:00,4,18.86,88,8.9981,2
2011-12-06 00:00:00,4,20.5,77,19.9995,2
2011-12-06 01:00:00,4,18.86,88,19.9995,2
2011-12-06 02:00:00,4,18.86,87,12.998,2
2011-12-06 03:00:00,4,18.86,87,12.998,2
2011-12-06 04:00:00,4,18.86,88,15.0013,3
2011-12-06 05:00:00,4,18.86,88,15.0013,3
2011-12-06 06:00:00,4,18.04,94,19.0012,2
2011-12-06 07:00:00,4,18.86,94,12.998,2
2011-12-06 08:00:00,4,18.86,94,12.998,2
2011-12-06 09:00:00,4,18.86,94,15.0013,2
2011-12-06 10:00:00,4,18.86,94,19.0012,3
2011-12-06 11:00:00,4,18.86,94,16.9979,3
2011-12-06 12:00:00,4,18.86,100,15.0013,3
2011-12-06 13:00:00,4,18.86,100,12.998,3
2011-12-06 14:00:00,4,19.68,100,15.0013,3
2011-12-06 15:00:00,4,20.5,100,12.998,3
2011-12-06 16:00:00,4,18.86,100,16.9979,3
2011-12-06 17:00:00,4,18.86,100,15.0013,2
2011-12-06 18:00:00,4,18.86,100,19.0012,2
2011-12-06 19:00:00,4,18.86,100,19.9995,3
2011-12-06 20:00:00,4,18.86,100,19.9995,3
2011-12-06 21:00:00,4,18.04,100,12.998,2
2011-12-06 22:00:00,4,18.86,100,11.0014,3
2011-12-06 23:00:00,4,18.86,100,11.0014,3
2011-12-07 00:00:00,4,18.04,100,12.998,1
2011-12-07 01:00:00,4,18.86,100,16.9979,2
2011-12-07 02:00:00,4,18.86,100,15.0013,3
2011-12-07 03:00:00,4,18.86,100,15.0013,3
2011-12-07 04:00:00,4,18.86,100,11.0014,3
2011-12-07 05:00:00,4,18.86,100,11.0014,3
2011-12-07 06:00:00,4,19.68,100,27.9993,3
2011-12-07 07:00:00,4,18.04,100,7.0015,3
2011-12-07 08:00:00,4,18.04,100,0,3
2011-12-07 09:00:00,4,18.04,100,16.9979,3
2011-12-07 10:00:00,4,18.04,100,6.0032,3
2011-12-07 11:00:00,4,18.04,100,6.0032,3
2011-12-07 12:00:00,4,18.04,100,8.9981,3
2011-12-07 13:00:00,4,18.04,100,12.998,3
2011-12-07 14:00:00,4,18.04,100,12.998,3
2011-12-07 15:00:00,4,17.22,94,15.0013,3
2011-12-07 16:00:00,4,17.22,94,12.998,3
2011-12-07 17:00:00,4,16.4,100,22.0028,3
2011-12-07 18:00:00,4,16.4,94,19.9995,3
2011-12-07 19:00:00,4,13.94,87,43.0006,3
2011-12-07 20:00:00,4,13.94,87,43.0006,3
2011-12-07 21:00:00,4,12.3,87,35.0008,3
2011-12-07 22:00:00,4,9.84,93,30.0026,3
2011-12-07 23:00:00,4,9.84,93,26.0027,1
2011-12-08 00:00:00,4,10.66,87,19.9995,2
2011-12-08 01:00:00,4,10.66,81,23.9994,1
2011-12-08 02:00:00,4,11.48,65,15.0013,1
2011-12-08 03:00:00,4,10.66,60,19.9995,1
2011-12-08 04:00:00,4,9.84,60,31.0009,2
2011-12-08 05:00:00,4,9.02,64,15.0013,1
2011-12-08 06:00:00,4,9.02,55,19.0012,1
2011-12-08 07:00:00,4,9.02,60,15.0013,1
2011-12-08 08:00:00,4,9.02,55,19.0012,1
2011-12-08 09:00:00,4,9.84,52,26.0027,1
2011-12-08 10:00:00,4,10.66,52,22.0028,1
2011-12-08 11:00:00,4,11.48,52,16.9979,1
2011-12-08 12:00:00,4,11.48,52,22.0028,1
2011-12-08 13:00:00,4,12.3,49,23.9994,1
2011-12-08 14:00:00,4,13.12,45,16.9979,1
2011-12-08 15:00:00,4,13.12,45,8.9981,1
2011-12-08 16:00:00,4,13.12,45,12.998,1
2011-12-08 17:00:00,4,12.3,49,7.0015,1
2011-12-08 18:00:00,4,11.48,52,15.0013,1
2011-12-08 19:00:00,4,10.66,56,7.0015,1
